Track2,Track5,Track8,Track9,Track10,Track13,Track16,TrackPosition,AngleToTrackAxis,Speed,SpeedY,DistanceFromStart,Accelerate,Brake,Steering,Gear
5.61919,8.10782,28.0382,200.0,36.0437,9.02485,6.09102,0.0344695,-0.0160176,161.344,-9.34446E-4,2946.79,1.0,0.0,0.0,5
5.49692,7.9314,27.4281,200.0,36.7756,9.20813,6.21472,0.0554792,-0.0160176,163.12,-9.87025E-4,2954.0,1.0,0.0,0.0,5
5.37358,7.75344,26.8127,200.0,37.514,9.39302,6.33951,0.0766725,-0.0160167,164.901,-0.00100998,2961.29,1.0,0.0,0.0,5
5.24886,7.57348,26.1905,197.42,38.2605,9.57997,6.46569,0.0981027,-0.0160167,166.688,-0.00110479,2968.66,1.0,0.0,0.0,5
5.12266,7.39139,25.5609,189.971,39.0159,9.76915,6.59337,0.119788,-0.0160157,168.479,-0.00112484,2976.1,1.0,0.0,0.0,5
4.99505,7.20729,24.9243,182.441,39.7795,9.96042,6.72247,0.141714,-0.0160138,170.277,-0.00119578,2983.63,1.0,0.0,0.0,5
4.86627,7.02148,24.282,174.831,40.5501,10.1535,6.85276,0.163843,-0.0160124,172.082,-0.00129954,2991.24,1.0,0.0,0.0,5
4.73592,6.83341,23.6318,167.14,41.3298,10.3488,6.98464,0.186242,-0.0160095,173.896,-0.00127991,2998.92,1.0,0.0,0.0,5
4.6044,6.64366,22.9758,159.368,42.1165,10.5459,7.1177,0.208841,-0.0160071,175.72,-0.00145585,3006.69,1.0,0.0,0.0,5
4.47162,6.45208,22.3136,151.514,42.9106,10.745,7.25203,0.231657,-0.0160043,177.554,-0.00147216,3014.54,1.0,0.0,0.0,5
4.33741,6.25846,21.6443,143.577,43.7128,10.9461,7.38781,0.254719,-0.0159995,179.394,-0.00144121,3022.47,1.0,0.0,-0.30000001192092896,5
4.35468,6.47459,26.401,115.068,35.8784,10.5444,7.33187,0.261578,0.0200875,181.044,2.32243,3030.48,1.0,0.0,0.0,5
4.47579,6.65056,27.0177,107.517,35.4179,10.3795,7.21306,0.24083,0.0193666,182.629,0.302187,3038.57,0.0,0.0,0.0,5
4.63135,6.8726,27.6988,100.116,34.9273,10.173,7.06071,0.213976,0.0178159,181.626,-0.0653387,3046.66,0.0,0.0,0.0,5
4.78309,7.09215,28.4486,92.4293,34.3425,9.96543,6.91145,0.187931,0.0168822,180.641,-0.0872907,3054.71,0.0,0.0,0.0,5
4.92655,7.29952,29.1536,84.7268,33.7806,9.7685,6.77016,0.163299,0.0160211,179.673,-0.0859566,3062.72,0.0,0.0,0.0,5
5.06164,7.49425,29.8038,77.0364,33.2229,9.58292,6.63697,0.140077,0.0151685,178.722,-0.0844699,3070.68,0.0,0.0,0.0,5
5.18787,7.67636,31.3513,69.4646,31.9147,9.40859,6.51234,0.118383,0.0144313,168.71,-0.0963081,3078.46,0.0,0.6000000238418579,0.0,5
5.2983,7.83294,38.4483,62.5403,30.0416,9.25878,6.40331,0.0992649,0.0134032,155.0,-0.127864,3085.65,0.0,0.6000000238418579,0.0,5
5.39444,7.97087,200.0,56.0902,27.8551,9.1259,6.30822,0.0827058,0.012781,141.509,-0.0980275,3092.23,0.0,0.0,0.0,5
5.4793,8.12788,200.0,49.982,25.4961,8.96375,6.22423,0.0680438,0.0121225,140.208,-0.048494,3098.48,0.0,0.0,0.30000001192092896,5
5.34293,7.61016,41.6616,65.9898,30.2014,9.54666,6.38796,0.072704,-0.0504333,139.25,-4.17756,3104.69,0.0,0.0,0.0,5
5.16183,7.35943,37.4565,73.014,30.697,9.80262,6.57259,0.104628,-0.0485255,138.659,-2.10236,3110.88,0.0,0.0,0.0,5
5.04004,7.36685,54.1893,66.6048,28.2275,9.70945,6.67133,0.134535,-0.0182759,138.213,-0.307205,3117.05,0.0,0.0,0.0,5
4.87136,6.90766,29.0401,127.635,33.0493,10.2979,6.87816,0.153481,-0.054032,137.347,-3.04818,3123.2,0.0,0.0,0.0,5
4.60301,6.46608,23.8425,200.0,37.9337,10.8254,7.17175,0.197424,-0.0648119,136.77,-2.38866,3129.32,0.0,0.0,0.0,5
4.37237,6.28371,24.8455,200.0,37.1594,10.8523,7.36582,0.244526,-0.0357959,136.367,-0.335822,3135.42,0.0,0.0,0.0,5
4.28865,6.31402,25.6164,200.0,36.5543,10.7029,7.41423,0.266385,-0.0068404,135.97,-0.0639818,3141.51,0.0,0.0,0.0,5
4.37305,6.49403,26.2874,200.0,36.0375,10.5321,7.31496,0.258058,0.0186694,135.575,-0.0341953,3147.58,0.0,0.0,0.0,5
4.49245,6.66854,26.926,200.0,35.5426,10.3671,7.19754,0.237655,0.0181773,135.18,-0.0305568,3153.6,0.0,0.0,0.0,5
4.60814,6.83738,27.538,200.0,35.0636,10.2072,7.08371,0.217874,0.0176814,134.792,-0.0303948,3159.59,0.0,0.0,0.0,5
4.72032,7.00087,28.1253,200.0,34.5996,10.0521,6.97327,0.198681,0.0171836,134.414,-0.0306401,3165.58,0.0,0.0,0.0,5
4.82903,7.15907,28.6885,200.0,34.1499,9.90174,6.86618,0.18007,0.0166858,134.047,-0.0306494,3171.54,0.0,0.0,0.0,5
4.9342,7.31312,29.2617,200.0,33.6824,9.75446,6.76242,0.162118,0.0163873,135.06,-0.0141203,3177.51,1.0,0.0,0.0,5
5.04049,7.47076,29.8947,200.0,33.1568,9.60283,6.65738,0.144073,0.0164021,137.023,0.00133518,3183.55,1.0,0.0,0.0,5
5.14822,7.63042,30.5332,200.0,32.6269,9.44929,6.55093,0.125778,0.0163997,139.041,0.00309965,3189.69,1.0,0.0,0.0,5
5.25733,7.79209,31.1793,200.0,32.0909,9.29383,6.44312,0.107248,0.016394,141.075,0.00337203,3195.91,1.0,0.0,0.0,5
5.36801,7.95606,31.8339,200.0,31.5477,9.13615,6.33376,0.0884512,0.0163844,143.131,0.0031329,3202.23,1.0,0.0,0.0,5
5.48034,8.1225,32.4986,200.0,30.996,8.9761,6.22276,0.0693729,0.0163768,145.196,0.00315716,3208.63,1.0,0.0,0.0,5
5.59412,8.2911,33.1721,200.0,30.4368,8.81396,6.11033,0.0500493,0.0163711,147.263,0.00320565,3215.13,1.0,0.0,0.0,5
5.7094,8.46191,33.8544,200.0,29.8703,8.64968,5.99641,0.0304709,0.0163644,149.314,0.00298614,3221.72,1.0,0.0,0.0,5
5.82648,8.63538,34.5472,200.0,29.2949,8.48284,5.88072,0.010587,0.0163577,151.352,0.00258934,3228.4,1.0,0.0,0.0,5
5.94498,8.81097,35.2488,200.0,28.7123,8.31397,5.76362,-0.00953813,0.016352,153.355,0.00236986,3235.18,1.0,0.0,0.0,5
5.98916,8.70743,31.3008,200.0,32.0765,8.40348,5.71639,-0.0257378,-0.00669449,155.096,-0.318617,3242.03,1.0,0.0,0.30000001192092896,5
5.58101,7.62988,20.9075,62.6145,63.5843,9.76684,6.18763,0.0201345,-0.086177,156.515,-3.47401,3248.95,1.0,0.0,0.0,5
5.02779,6.88322,18.9612,57.6546,68.1949,10.6721,6.77352,0.117719,-0.0842654,158.362,-0.301455,3255.93,1.0,0.0,0.0,5
4.42019,6.05557,16.7247,51.2422,73.9479,11.6765,7.41764,0.224538,-0.0833294,160.202,-0.0101867,3262.98,1.0,0.0,0.0,5
3.80301,5.21027,14.3925,44.1184,80.4343,12.708,8.07337,0.332825,-0.0832693,162.054,-0.00593496,3270.12,1.0,0.0,-0.30000001192092896,5
3.37749,4.86974,16.7789,188.643,49.7411,12.3975,8.36084,0.419472,-0.0169265,163.469,4.35909,3277.34,1.0,0.0,0.0,5
3.18357,4.6203,16.4565,200.0,48.5024,12.5773,8.54012,0.454344,-0.00885838,165.293,1.00887,3284.64,1.0,0.0,0.0,5
3.08784,4.47544,15.8325,200.0,49.5196,12.7417,8.63994,0.470449,-0.0104796,167.124,0.0583475,3292.03,1.0,0.0,0.0,5
3.0031,4.35202,15.3849,200.0,50.0595,12.87,8.7257,0.484951,-0.0106503,168.934,-2.82373E-4,3299.5,1.0,0.0,0.0,5
2.91801,4.2287,14.9488,200.0,50.5525,12.9966,8.81146,0.499543,-0.0106532,170.718,-6.5762E-4,3307.05,1.0,0.0,0.0,5
2.83201,4.10407,14.5082,200.0,51.0494,13.1244,8.89813,0.514293,-0.0106522,172.469,-4.09265E-4,3314.67,1.0,0.0,0.0,5
2.74511,3.97814,14.0631,200.0,51.5519,13.2535,8.98571,0.529197,-0.0106522,174.179,-2.2862E-4,3322.38,1.0,0.0,0.0,5
2.65732,3.85091,13.6133,200.0,52.0596,13.3841,9.07418,0.544255,-0.0106527,175.841,-5.14627E-5,3330.15,1.0,0.0,0.0,5
2.56875,3.72257,13.1596,200.0,52.5714,13.5157,9.16343,0.559444,-0.0106518,177.474,2.53966E-4,3338.0,1.0,0.0,0.0,5
2.47949,3.59321,12.7024,200.0,53.0873,13.6484,9.25339,0.574752,-0.0106513,179.088,3.06116E-4,3345.93,1.0,0.0,0.0,5
2.47944,3.69829,15.3796,200.0,44.1027,13.1511,9.17179,0.580173,0.0238269,180.474,2.62467,3353.92,1.0,0.0,0.0,5
2.64863,3.96364,16.826,200.0,42.5178,12.8628,8.99793,0.552196,0.0276292,182.041,0.496171,3361.97,1.0,0.0,0.0,5
2.87552,4.29931,18.1474,200.0,41.6731,12.5579,8.77744,0.513635,0.0265892,183.592,0.0133259,3370.1,1.0,0.0,0.0,5
3.10929,4.64855,19.6142,200.0,40.5976,12.2307,8.54827,0.474082,0.026521,185.122,-0.0026642,3378.29,1.0,0.0,0.0,5
3.34499,5.00096,21.1018,200.0,39.4987,11.8999,8.31707,0.434216,0.0265268,186.634,-0.00139525,3386.55,1.0,0.0,0.0,5
3.58265,5.35629,22.6018,200.0,38.3906,11.5663,8.08395,0.394019,0.026532,188.13,-0.00137907,3394.87,1.0,0.0,0.0,5
3.82218,5.71444,24.1138,200.0,37.2738,11.2301,7.849,0.353505,0.0265372,189.611,-0.00143458,3403.26,1.0,0.0,0.0,5
4.06359,6.0754,25.6378,200.0,36.1483,10.8912,7.6122,0.312673,0.0265439,191.079,-0.00151329,3411.72,1.0,0.0,0.0,5
4.30706,6.43943,27.1749,200.0,35.0133,10.5495,7.37339,0.271495,0.0265496,192.522,-0.00178383,3420.24,1.0,0.0,0.0,5
4.55202,6.8057,28.7215,200.0,33.8715,10.2057,7.13311,0.230063,0.0265554,193.948,-0.00192965,3428.83,1.0,0.0,0.0,5
4.79911,7.17516,30.2816,200.0,32.7199,9.85887,6.89075,0.188272,0.0265606,195.36,-0.00210296,3437.48,1.0,0.0,0.0,5
5.04793,7.54721,31.8527,200.0,31.5602,9.50965,6.64669,0.146188,0.0265659,196.76,-0.00223584,3446.19,1.0,0.0,0.0,5
5.29868,7.92214,33.436,200.0,30.3916,9.15772,6.40075,0.103777,0.0265716,198.151,-0.00230655,3454.96,1.0,0.0,0.0,5
5.5514,8.30003,35.0318,200.0,29.214,8.80304,6.15287,0.0610338,0.0265763,199.535,-0.00237169,3463.8,1.0,0.0,0.0,5
5.80647,8.68583,36.7792,200.0,27.9512,8.44136,5.90286,0.0181215,0.0271695,196.307,0.0737165,3472.65,0.0,0.6000000238418579,0.0,5
6.05355,9.06476,38.6354,189.486,26.6625,8.0881,5.66116,-0.0231801,0.0283569,181.859,0.175662,3481.04,0.0,0.6000000238418579,0.0,5
6.28824,9.42402,40.3808,175.928,25.4722,7.75464,5.43188,-0.0624436,0.0293148,167.809,0.178814,3488.8,0.0,0.6000000238418579,0.0,5
6.50891,9.75782,41.8968,166.875,24.4203,7.44453,5.21618,-0.0995653,0.0296815,153.946,0.123843,3495.95,0.0,0.6000000238418579,0.0,5
6.71443,10.0689,43.3137,158.67,23.4447,7.15604,5.01537,-0.134133,0.0300182,140.52,0.0947471,3502.48,0.0,0.0,0.0,5
6.91589,10.3769,44.803,149.243,22.4608,6.87228,4.81899,-0.167858,0.0306714,137.191,0.0516314,3508.68,0.0,0.6000000238418579,0.0,5
7.10899,10.6708,46.1902,141.343,21.5396,6.60143,4.63073,-0.200247,0.0311254,128.866,0.0499646,3514.53,0.0,0.0,0.0,5
7.29487,10.9373,46.9941,141.679,20.8084,6.34641,4.4472,-0.232278,0.0298074,128.094,0.407326,3520.23,0.0,0.0,0.30000001192092896,5
7.00624,9.65551,27.2816,89.6564,42.9489,7.29373,4.6688,-0.226425,-0.0753066,126.779,-4.79047,3525.9,0.0,0.0,0.0,5
6.58526,8.92386,23.6755,65.0105,60.6602,8.1853,5.12506,-0.159867,-0.0982849,125.961,-1.48499,3531.5,0.0,0.0,0.0,5
6.04701,8.19477,21.744,59.7269,67.4611,9.10841,5.70333,-0.0650502,-0.0982339,125.241,-0.162429,3537.06,0.0,0.0,0.0,5
5.48716,7.43453,19.7121,54.0436,74.8523,10.0726,6.30527,0.0334835,-0.0985214,124.523,-0.0297934,3542.58,0.0,0.0,0.0,5
4.92655,6.67302,17.6746,48.3303,82.4334,11.0406,6.90851,0.132141,-0.0989239,123.809,-0.0184817,3548.07,0.0,0.0,0.0,5
4.37009,5.92552,15.7541,43.4933,87.9027,11.9739,7.5032,0.230455,-0.0974681,123.07,-0.422099,3553.53,0.0,0.0,-0.30000001192092896,5
4.12138,5.97423,21.1492,200.0,43.5086,11.2039,7.59825,0.293243,-0.0103146,121.944,3.27469,3558.96,0.0,0.0,0.0,5
4.02688,5.87886,21.6017,200.0,41.9358,11.2447,7.68129,0.311581,-0.00165528,121.235,0.65524,3564.37,0.0,0.0,0.0,5
4.00476,5.84682,21.4889,200.0,42.0444,11.2765,7.70336,0.315375,-0.00160282,120.766,0.0825375,3569.74,1.0,0.0,0.0,5
3.99406,5.83102,21.4274,200.0,42.1115,11.2926,7.71413,0.317195,-0.00164002,122.229,0.00786623,3575.14,1.0,0.0,0.0,5
3.98424,5.8166,21.3729,200.0,42.1689,11.3072,7.72398,0.31887,-0.00165575,123.702,5.59174E-4,3580.61,1.0,0.0,0.0,5
3.9745,5.80239,21.3207,200.0,42.2222,11.3215,7.73373,0.320535,-0.00165575,125.205,1.36704E-4,3586.14,1.0,0.0,0.0,5
3.96475,5.78816,21.2684,200.0,42.2755,11.3358,7.74349,0.322202,-0.00165575,126.73,8.81906E-5,3591.74,1.0,0.0,0.0,5
3.95479,5.77362,21.215,200.0,42.3299,11.3504,7.75347,0.323904,-0.00165575,128.278,5.86913E-5,3597.4,1.0,0.0,0.0,5
3.94438,5.75841,21.1591,200.0,42.3868,11.3656,7.76389,0.325685,-0.00165575,129.853,4.22377E-5,3603.14,1.0,0.0,0.0,5
3.93426,5.74364,21.1048,200.0,42.4421,11.3805,7.77402,0.327415,-0.00165575,131.429,3.58504E-5,3608.95,1.0,0.0,0.0,5
3.92397,5.72862,21.0496,200.0,42.4984,11.3956,7.78433,0.329174,-0.00165575,133.009,4.09692E-5,3614.82,1.0,0.0,0.0,5
3.9136,5.71348,20.994,200.0,42.5551,11.4108,7.79471,0.330947,-0.00165575,134.594,4.25804E-5,3620.77,1.0,0.0,0.0,5
3.90294,5.69792,20.9368,200.0,42.6133,11.4264,7.80538,0.332769,-0.00165575,136.183,4.91171E-5,3626.79,1.0,0.0,0.0,5
3.89212,5.68212,20.8787,197.019,42.6725,11.4422,7.81622,0.334619,-0.00165575,137.778,3.74354E-5,3632.88,1.0,0.0,0.0,5
3.8813,5.66632,20.8207,190.859,42.7316,11.4581,7.82705,0.336469,-0.00165575,139.378,5.54836E-5,3639.03,1.0,0.0,0.0,5
3.87061,5.65071,20.7633,184.628,42.7901,11.4738,7.83775,0.338297,-0.00165575,140.983,5.72768E-5,3645.26,1.0,0.0,0.0,5
3.85964,5.6347,20.7045,178.326,42.85,11.4898,7.84873,0.340171,-0.00165575,142.594,3.55149E-5,3651.57,1.0,0.0,0.0,5
3.84846,5.61838,20.6446,171.952,42.9111,11.5062,7.85992,0.342082,-0.00165575,144.211,3.6875E-5,3657.94,1.0,0.0,0.0,5
3.83695,5.60157,20.5828,165.506,42.9741,11.5231,7.87146,0.344051,-0.00165575,145.835,4.69502E-5,3664.39,1.0,0.0,0.0,5
3.82555,5.58493,20.5216,158.988,43.0364,11.5398,7.88287,0.345999,-0.00165575,147.464,4.9039E-5,3670.9,1.0,0.0,0.0,5
3.81407,5.56888,20.4769,152.364,43.0617,11.5548,7.89413,0.348,-0.00149935,147.933,0.0166789,3677.48,0.0,0.0,0.0,5
3.80488,5.55828,20.4935,145.637,42.9661,11.561,7.9024,0.349714,-8.87569E-4,147.089,0.0429584,3684.04,0.0,0.0,0.0,5
3.79965,5.5534,20.5305,138.957,42.8523,11.5616,7.90673,0.350749,-2.86754E-4,146.256,0.0450413,3690.56,0.0,0.0,0.0,5
3.79826,5.55409,20.5875,132.323,42.7208,11.5567,7.90724,0.351127,3.04524E-4,145.435,0.0446487,3697.04,0.0,0.0,0.0,5
3.80122,5.5611,20.6677,125.733,42.5684,11.5455,7.90342,0.35076,8.8865E-4,144.626,0.0437694,3703.48,0.0,0.0,0.0,5
3.80791,5.57354,20.7675,119.189,42.3998,11.5291,7.89588,0.349753,0.00146085,143.828,0.0426933,3709.89,0.0,0.0,0.0,5
3.81856,5.59178,20.8896,112.687,42.2112,11.5069,7.88441,0.348071,0.00203306,143.042,0.0422501,3716.27,0.0,0.0,0.0,5
3.83288,5.61539,21.0318,106.228,42.0058,11.4795,7.8693,0.345761,0.00259811,142.268,0.0414766,3722.61,0.0,0.0,0.0,5
3.85088,5.64426,21.1917,99.8269,41.7891,11.4471,7.85057,0.342819,0.00313312,139.15,0.0434775,3728.9,0.0,0.6000000238418579,0.0,5
3.86986,5.67454,21.3564,93.8461,41.5716,11.4135,7.8309,0.339706,0.00365431,125.693,0.070723,3734.79,0.0,0.6000000238418579,0.0,5
3.88963,5.70768,21.5676,88.41,41.2737,11.3749,7.80999,0.336547,0.00452644,112.333,0.10767,3740.07,0.0,0.6000000238418579,0.0,5
3.91016,5.73888,21.7079,83.5611,41.1165,11.3426,7.78922,0.333099,0.0047496,107.432,0.0245614,3744.89,0.0,0.0,0.0,4
3.93325,5.77136,21.8013,78.8437,41.059,11.3123,7.7666,0.329089,0.0044573,106.958,-0.00373434,3749.65,0.0,0.0,0.0,4
3.9541,5.79938,21.8536,74.1843,41.0224,11.288,7.74653,0.325401,0.00392753,106.383,-0.00489616,3754.39,0.0,0.0,0.0,4
3.97141,5.82225,21.8873,69.545,40.3623,11.2687,7.72996,0.322317,0.00340587,105.815,0.00383347,3759.11,0.0,0.0,0.0,4
3.98642,5.84385,21.9602,64.9229,39.0733,11.2478,7.71509,0.319735,0.00332338,99.9958,0.0575383,3763.74,0.0,0.6000000238418579,0.0,4
3.99877,5.86421,22.0836,60.6761,37.5013,11.2247,7.70217,0.317744,0.00378591,91.819,0.0792917,3767.94,0.0,0.0,0.0,4
4.01319,5.88651,22.197,56.5823,35.7669,11.2011,7.68748,0.315343,0.00402004,91.4024,0.0593634,3772.01,0.0,0.0,0.0,4
4.02825,5.91011,23.1809,52.5017,33.8489,11.1759,7.67208,0.312851,0.00432712,90.9961,0.0682802,3776.06,1.0,0.0,0.0,4
4.04392,5.93306,64.2331,48.4212,31.7846,11.1532,7.65647,0.310176,0.00431854,92.9658,0.0643939,3780.15,0.0,0.0,0.0,4
4.0597,5.95689,59.1511,44.2779,29.5453,11.1288,7.64057,0.307519,0.00445539,92.9216,0.0795775,3784.29,0.0,0.0,0.0,4
4.05725,5.91542,54.6856,40.8012,27.7064,11.1332,7.65302,0.30599,-0.00324696,92.4301,0.78551,3788.41,0.0,0.0,0.30000001192092896,4
3.79371,5.30598,54.971,41.879,29.6049,11.9333,8.02412,0.336896,-0.0701653,91.8643,-0.946519,3792.5,0.0,0.0,0.0,4
3.58758,5.169,50.0901,37.9484,27.1811,11.7674,8.15949,0.379066,-0.0431473,91.5046,-0.0332642,3796.63,0.0,0.0,0.0,4
3.53912,5.29634,45.0007,33.8767,24.555,11.3645,8.13726,0.396343,-0.00215786,92.8989,0.056525,3800.8,0.0,0.0,0.0,4
3.60938,5.49034,41.9393,31.4706,23.144,11.0995,8.04813,0.38783,0.0117982,92.6283,0.626466,3805.03,0.0,0.0,0.30000001192092896,4
3.52341,5.18451,42.8296,32.0657,23.9592,11.5105,8.18436,0.393913,-0.0266349,91.9317,-1.17155,3809.24,0.0,0.0,0.30000001192092896,4
3.35676,4.83458,43.5085,32.3071,24.2499,11.9188,8.39587,0.41749,-0.0531909,91.1067,-1.59894,3813.42,0.0,0.0,0.0,4
3.23525,4.73239,41.7595,30.6911,23.0468,11.8277,8.48284,0.441224,-0.0393512,90.4037,0.160932,3817.6,0.0,0.0,0.0,4
3.12025,4.66394,40.4206,29.3457,21.9786,11.6718,8.55482,0.464706,-0.0213215,89.8817,-0.318128,3821.78,0.0,0.0,0.30000001192092896,4
3.00504,4.43146,45.6363,30.8236,22.6848,11.8608,8.69455,0.480983,-0.0425746,88.9808,-0.999091,3825.96,0.0,0.0,0.30000001192092896,4
2.79911,3.96318,85.7161,36.5188,25.7047,12.6037,8.99596,0.509335,-0.090532,87.7958,-3.51885,3830.15,0.0,0.0,0.0,4
2.62219,3.72277,65.2561,46.0639,27.0321,12.8867,9.16324,0.541885,-0.0769302,87.0317,-3.04722,3834.32,0.0,0.0,0.30000001192092896,4
2.43242,3.46863,46.8246,83.4526,28.4852,13.1425,9.33814,0.576533,-0.0636435,86.2562,-1.33652,3838.42,0.0,0.0,0.0,4
2.37803,3.56402,44.3756,78.027,27.0703,12.6389,9.25895,0.594523,-0.00194025,85.9553,-0.198908,3842.47,0.0,0.0,0.0,4
2.5302,3.99322,43.8341,74.6549,25.4167,11.9856,9.02479,0.578124,0.0530093,85.7026,-0.022709,3845.99,0.0,0.0,0.0,4
2.94748,4.95011,42.7897,70.8112,23.6706,11.0983,8.58906,0.521631,0.109059,85.6433,-0.00651004,3849.95,1.0,0.0,0.0,4
3.62983,6.53047,41.4516,66.9562,22.061,10.0603,7.98007,0.427408,0.159992,87.6283,0.00167808,3853.9,1.0,0.0,0.0,4
4.5228,8.22279,37.6228,60.6648,22.2619,9.04543,7.2338,0.299774,0.189517,89.4497,0.848986,3857.87,1.0,0.0,0.30000001192092896,4
5.13985,8.32065,28.4636,47.6124,69.3583,8.81194,6.60513,0.177335,0.156927,91.2564,-0.725706,3861.87,1.0,0.0,0.0,4
5.66891,8.8073,26.5851,43.4983,64.026,8.35478,6.07808,0.0735626,0.116879,93.2672,-0.0484589,3865.91,1.0,0.0,0.0,4
6.16782,9.53049,27.5565,43.7722,63.2634,7.70508,5.61128,-0.00893888,0.116285,95.0194,-0.315603,3870.06,1.0,0.0,-0.30000001192092896,4
6.85073,10.7297,30.5363,46.6913,65.1419,6.74563,5.01679,-0.108744,0.140365,96.8076,0.420953,3874.31,1.0,0.0,-0.30000001192092896,4
7.65684,12.1269,33.541,49.3598,18.2271,5.71193,4.33353,-0.226242,0.163723,98.5576,1.32623,3878.64,1.0,0.0,0.0,4
8.13751,12.3266,30.9961,45.0369,61.2692,5.1304,3.76371,-0.334925,0.11645,100.651,0.123388,3883.1,1.0,0.0,0.0,4
8.40033,12.2068,28.3088,40.6367,55.7322,4.80559,3.39069,-0.409066,0.0659345,102.734,-0.384277,3887.71,1.0,0.0,-0.30000001192092896,4
8.87398,13.0845,30.3164,42.6642,57.0835,4.15238,3.00159,-0.472623,0.0936802,104.475,1.93001,3892.43,1.0,0.0,0.0,4
8.98645,12.729,27.5028,38.3097,51.6358,3.97569,2.75394,-0.523772,0.0404704,106.622,0.269376,3897.28,1.0,0.0,0.0,4
9.05752,12.6742,26.636,36.7342,49.3051,3.87054,2.64789,-0.544332,0.0262316,108.522,1.22533,3902.24,1.0,0.0,0.0,4
8.91117,12.1268,24.3612,33.3219,44.9646,4.1234,2.71175,-0.540609,-0.0156361,110.529,-0.124812,3907.31,1.0,0.0,-0.30000001192092896,4
8.99109,12.5522,25.8803,35.1898,95.7912,3.97,2.71632,-0.532138,0.0293487,111.996,3.21183,3912.46,1.0,0.0,-0.30000001192092896,4
9.08067,12.7741,26.2866,35.5591,74.5851,3.83798,2.66383,-0.538549,0.0467189,113.609,4.47531,3917.7,1.0,0.0,-0.30000001192092896,4
9.02937,12.463,24.7886,35.527,62.5826,3.91552,2.65392,-0.544311,0.0209668,115.331,1.99966,3923.02,1.0,0.0,0.0,4
8.72573,11.5539,21.6773,33.1739,57.2762,4.51088,2.85076,-0.523711,-0.0466878,117.577,0.682901,3928.45,1.0,0.0,0.0,4
8.1162,10.38,18.6294,75.906,50.7668,5.99195,3.467,-0.43895,-0.110134,119.617,0.133653,3933.94,1.0,0.0,0.0,4
7.30087,9.11858,16.662,63.0766,42.1868,8.48421,4.418,-0.306012,-0.157218,121.78,1.39982,3939.46,1.0,0.0,0.0,4
6.0615,7.20455,13.6819,57.7462,39.1483,12.6155,6.20866,-0.0980488,-0.258531,121.891,0.162713,3944.88,0.0,0.0,0.0,4
4.39537,5.13001,11.5108,52.2758,35.8397,13.9781,8.2894,0.200877,-0.35876,121.16,0.0534181,3949.99,0.0,0.0,0.0,4
2.86674,3.67527,10.8301,46.8363,32.4314,14.1845,9.34777,0.483689,-0.217163,120.44,0.0436024,3955.41,0.0,0.6000000238418579,0.0,4
2.14297,2.98815,62.781,41.5481,29.0289,13.7364,9.6982,0.624069,-0.0891043,108.205,0.225597,3960.83,0.0,0.0,0.0,4
2.00124,3.0117,56.2455,36.9531,25.9893,12.9815,9.60747,0.659601,0.00528175,106.202,0.455968,3965.91,0.0,0.0,0.30000001192092896,4
2.03695,3.03191,64.3617,40.193,27.3948,13.1423,9.60134,0.652352,-0.00252789,105.249,-2.31518,3970.9,0.0,0.0,0.0,4
2.18524,3.30625,68.2702,40.4899,27.0182,12.832,9.42187,0.629691,0.0161498,104.335,-0.532144,3975.8,0.0,0.0,0.30000001192092896,4
2.26485,3.38393,84.8712,44.2939,28.4317,12.932,9.37478,0.614408,0.0044902,103.514,-1.8147,3980.63,0.0,0.0,0.0,4
2.49991,3.92431,77.1369,39.9516,25.7508,12.144,9.05817,0.5834,0.0566958,104.251,-0.104321,3985.41,1.0,0.0,0.0,4
2.91508,4.68981,80.4966,38.4275,24.3818,11.4769,8.64347,0.51934,0.0794309,106.181,0.409064,3990.23,1.0,0.0,0.30000001192092896,4
3.17695,4.87303,178.856,47.4021,27.3326,11.6298,8.44859,0.465216,0.0332764,107.976,-2.4772,3995.11,1.0,0.0,0.0,4
3.54498,5.6214,174.491,43.3542,24.9308,10.8957,8.06515,0.41229,0.068395,110.172,-0.246181,4000.05,1.0,0.0,0.0,4
4.03195,6.51183,200.0,41.4539,23.1981,10.1861,7.60257,0.337241,0.08686,112.205,0.473929,4005.05,1.0,0.0,0.30000001192092896,4
4.27979,6.51486,61.1894,63.9367,26.9628,10.3461,7.39091,0.277818,0.0279058,114.043,-2.82851,4010.12,1.0,0.0,0.0,4
4.55286,6.97099,52.5145,70.3567,26.5205,9.94449,7.12285,0.23397,0.0351508,116.128,-0.130439,4015.27,1.0,0.0,0.30000001192092896,4
4.53503,6.57338,26.1787,200.0,36.1662,10.5226,7.18771,0.21923,-0.0250828,117.982,-3.00949,4020.5,1.0,0.0,0.0,4
4.53973,6.67793,26.2846,200.0,36.3223,10.3788,7.16433,0.223525,-0.0063216,120.291,-0.477212,4025.82,1.0,0.0,0.0,4
4.60465,6.80864,26.8685,200.0,35.7948,10.2501,7.09008,0.217251,0.0136102,122.623,-0.0369579,4031.25,1.0,0.0,0.0,4
4.68409,6.92654,27.344,200.0,35.3843,10.1357,7.01137,0.20377,0.0136855,124.972,-0.00201662,4036.75,1.0,0.0,0.0,4
4.76754,7.04997,27.8317,200.0,34.9666,10.0162,6.92875,0.189586,0.0136893,127.331,-1.44556E-4,4042.35,1.0,0.0,0.0,4
